NCTId,TrialGroup,Generation Model,Positive Hallucination,Negative Hallucination,Multi-match Hallucination,Correct Matches,Precision,Recall,F1
NCT00295620,cancer,llama3_70b_it_ts_gen_hal,0,0,0,8,0.8,0.5714285714285714,0.6666666666666666
NCT00295750,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,1.0,0.38461538461538464,0.5555555555555556
NCT00306384,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.4166666666666667,0.7142857142857143,0.5263157894736842
NCT00308139,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.5,0.6666666666666666,0.5714285714285715
NCT00309140,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4,0.5714285714285714,0.47058823529411764
NCT00311155,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.3333333333333333,0.8333333333333334,0.47619047619047616
NCT00314795,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,5,0.45454545454545453,0.4166666666666667,0.43478260869565216
NCT00316225,cancer,llama3_70b_it_ts_gen_hal,0,0,0,7,0.875,0.5384615384615384,0.6666666666666667
NCT00319111,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.625,0.7142857142857143,0.6666666666666666
NCT00320112,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4444444444444444,0.36363636363636365,0.39999999999999997
NCT00321555,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.3333333333333333,0.6666666666666666,0.4444444444444444
NCT00321620,cancer,llama3_70b_it_ts_gen_hal,0,0,0,2,0.2222222222222222,0.3333333333333333,0.26666666666666666
NCT00322621,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.38461538461538464,0.5,0.4347826086956522
NCT00323882,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.35714285714285715,0.8333333333333334,0.5
NCT00324155,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.5,0.6666666666666666,0.5714285714285715
NCT00325403,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6,1.0,0.7499999999999999
NCT00325442,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,6,0.75,0.8571428571428571,0.7999999999999999
NCT00326495,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.375,0.8571428571428571,0.5217391304347825
NCT00328172,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.4166666666666667,0.7142857142857143,0.5263157894736842
NCT00328562,cancer,llama3_70b_it_ts_gen_hal,0,0,0,3,0.3,0.5,0.37499999999999994
NCT00329030,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.7142857142857143,0.625,0.6666666666666666
NCT00336323,diabetes,llama3_70b_it_ts_gen_hal,1,1,0,6,0.46153846153846156,0.375,0.41379310344827586
NCT00337610,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.45454545454545453,0.8333333333333334,0.5882352941176471
NCT00338949,obesity,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5,0.4166666666666667,0.45454545454545453
NCT00339833,obesity,llama3_70b_it_ts_gen_hal,0,0,0,5,0.2777777777777778,0.45454545454545453,0.3448275862068966
NCT00343291,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.5,0.75,0.6
NCT00343382,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.2857142857142857,0.75,0.4137931034482759
NCT00344500,obesity,llama3_70b_it_ts_gen_hal,0,0,0,12,0.9230769230769231,0.5454545454545454,0.6857142857142856
NCT00348595,cancer,llama3_70b_it_ts_gen_hal,0,0,0,8,0.7272727272727273,0.8,0.761904761904762
NCT00350025,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5555555555555556,0.8333333333333334,0.6666666666666667
NCT00350792,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5,0.8333333333333334,0.625
NCT00354744,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5555555555555556,0.8333333333333334,0.6666666666666667
NCT00360334,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,3,0.42857142857142855,0.2727272727272727,0.33333333333333326
NCT00363129,cancer,llama3_70b_it_ts_gen_hal,0,0,0,7,0.5384615384615384,1.0,0.7000000000000001
NCT00365794,obesity,llama3_70b_it_ts_gen_hal,0,0,0,7,0.5384615384615384,0.4666666666666667,0.5
NCT00367601,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.38461538461538464,0.625,0.4761904761904762
NCT00369655,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6666666666666666,0.375,0.4800000000000001
NCT00370292,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.7142857142857143,0.3125,0.43478260869565216
NCT00373360,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.7142857142857143,0.5555555555555556,0.6250000000000001
NCT00373425,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5,0.45454545454545453,0.47619047619047616
NCT00373529,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5555555555555556,0.35714285714285715,0.43478260869565216
NCT00375492,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.6666666666666666,0.3333333333333333,0.4444444444444444
NCT00375830,cancer,llama3_70b_it_ts_gen_hal,0,0,0,3,0.5,0.5,0.5
NCT00377520,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5555555555555556,0.7142857142857143,0.6250000000000001
NCT00381940,cancer,llama3_70b_it_ts_gen_hal,0,0,0,2,0.2857142857142857,0.3333333333333333,0.30769230769230765
NCT00385580,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.3333333333333333,0.36363636363636365,0.34782608695652173
NCT00392925,obesity,llama3_70b_it_ts_gen_hal,0,0,0,4,0.2857142857142857,0.6666666666666666,0.4
NCT00393029,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,1.0,1.0,1.0
NCT00394082,cancer,llama3_70b_it_ts_gen_hal,0,1,0,6,0.14634146341463414,0.75,0.24489795918367344
NCT00395512,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.5384615384615384,0.875,0.6666666666666667
NCT00395746,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.7142857142857143,0.7142857142857143,0.7142857142857143
NCT00396591,cancer,llama3_70b_it_ts_gen_hal,0,1,0,4,0.4444444444444444,0.36363636363636365,0.39999999999999997
NCT00397930,cancer,llama3_70b_it_ts_gen_hal,1,1,0,2,0.25,0.11764705882352941,0.15999999999999998
NCT00397982,cancer,llama3_70b_it_ts_gen_hal,0,0,0,3,0.14285714285714285,0.5,0.22222222222222224
NCT00398112,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.1,0.75,0.17647058823529416
NCT00403481,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.5454545454545454,0.8571428571428571,0.6666666666666665
NCT00406133,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.5714285714285714,0.5,0.5333333333333333
NCT00408681,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,8,0.5,0.6153846153846154,0.5517241379310345
NCT00409565,cancer,llama3_70b_it_ts_gen_hal,1,1,0,6,0.17142857142857143,0.5454545454545454,0.26086956521739124
NCT00412932,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,6,1.0,0.6666666666666666,0.8
NCT00415194,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4,0.4444444444444444,0.4210526315789474
NCT00415610,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,6,0.35294117647058826,0.6,0.4444444444444445
NCT00417079,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.38461538461538464,0.625,0.4761904761904762
NCT00419562,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,3,0.15789473684210525,0.5,0.23999999999999996
NCT00420095,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,1.0,0.6363636363636364,0.7777777777777778
NCT00420342,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.35714285714285715,0.7142857142857143,0.4761904761904762
NCT00422058,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6,0.75,0.6666666666666665
NCT00423592,hypertension,llama3_70b_it_ts_gen_hal,0,1,0,6,0.35294117647058826,0.3157894736842105,0.33333333333333337
NCT00424021,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,7,0.7,0.7,0.7
NCT00425269,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4,0.6666666666666666,0.5
NCT00430638,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6666666666666666,1.0,0.8
NCT00432276,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.8571428571428571,0.5,0.631578947368421
NCT00432809,obesity,llama3_70b_it_ts_gen_hal,0,0,0,9,0.391304347826087,0.3103448275862069,0.34615384615384615
NCT00433446,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5,0.7142857142857143,0.588235294117647
NCT00438932,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,4,0.26666666666666666,0.6666666666666666,0.3809523809523809
NCT00441064,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,3,0.13636363636363635,0.5,0.21428571428571427
NCT00441350,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.625,0.8333333333333334,0.7142857142857143
NCT00443755,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.35714285714285715,0.29411764705882354,0.3225806451612903
NCT00445003,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,14,0.7368421052631579,0.5384615384615384,0.6222222222222222
NCT00445601,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.38461538461538464,0.625,0.4761904761904762
NCT00446030,cancer,llama3_70b_it_ts_gen_hal,0,0,0,3,0.23076923076923078,0.5,0.3157894736842105
NCT00446992,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,12,0.9230769230769231,0.5217391304347826,0.6666666666666667
NCT00447057,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.5,0.6,0.5454545454545454
NCT00447382,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,8,0.38095238095238093,1.0,0.5517241379310345
NCT00447590,obesity,llama3_70b_it_ts_gen_hal,0,0,0,4,0.6666666666666666,0.6666666666666666,0.6666666666666666
NCT00454194,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.3,0.8571428571428571,0.4444444444444444
NCT00456365,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,3,0.23076923076923078,0.375,0.2857142857142857
NCT00456885,obesity,llama3_70b_it_ts_gen_hal,0,0,0,7,0.7,0.35,0.4666666666666667
NCT00458003,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,6,0.375,0.6,0.4615384615384615
NCT00461591,cancer,llama3_70b_it_ts_gen_hal,0,0,0,2,0.25,0.3333333333333333,0.28571428571428575
NCT00469092,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.5833333333333334,0.875,0.7000000000000001
NCT00472641,obesity,llama3_70b_it_ts_gen_hal,0,0,0,5,0.35714285714285715,0.7142857142857143,0.4761904761904762
NCT00475982,obesity,llama3_70b_it_ts_gen_hal,0,0,0,4,0.5,0.6666666666666666,0.5714285714285715
NCT00477750,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.4,0.75,0.5217391304347827
NCT00484419,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4444444444444444,0.5714285714285714,0.5
NCT00486525,cancer,llama3_70b_it_ts_gen_hal,2,0,0,5,0.2777777777777778,0.21739130434782608,0.24390243902439024
NCT00487240,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6,0.8571428571428571,0.7058823529411764
NCT00488982,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.3333333333333333,0.6666666666666666,0.4444444444444444
NCT00490529,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT00490646,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.5,0.5714285714285714,0.5333333333333333
NCT00496834,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,4,0.8,0.4444444444444444,0.5714285714285714
NCT00497146,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,3,0.21428571428571427,0.42857142857142855,0.2857142857142857
NCT00513604,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,1.0,1.0,1.0
NCT00514046,cancer,llama3_70b_it_ts_gen_hal,0,0,0,7,0.7777777777777778,0.7777777777777778,0.7777777777777778
NCT00515723,diabetes,llama3_70b_it_ts_gen_hal,1,0,0,4,0.2857142857142857,0.5,0.36363636363636365
NCT00518882,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.875,0.7,0.7777777777777777
NCT00525629,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.24,1.0,0.3870967741935484
NCT00527514,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,6,0.75,0.6666666666666666,0.7058823529411765
NCT00528879,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT00532155,cancer,llama3_70b_it_ts_gen_hal,0,0,0,3,0.375,0.42857142857142855,0.39999999999999997
NCT00532844,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,3,0.15789473684210525,0.375,0.22222222222222218
NCT00532935,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5,0.8333333333333334,0.625
NCT00533429,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.625,0.625,0.625
NCT00536172,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6,0.6,0.6
NCT00537303,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,9,0.9,0.8181818181818182,0.8571428571428572
NCT00543140,obesity,llama3_70b_it_ts_gen_hal,0,0,0,4,0.26666666666666666,0.6666666666666666,0.3809523809523809
NCT00546052,hypertension,llama3_70b_it_ts_gen_hal,1,0,0,9,0.6923076923076923,0.5294117647058824,0.5999999999999999
NCT00548652,obesity,llama3_70b_it_ts_gen_hal,0,0,0,5,0.38461538461538464,0.8333333333333334,0.5263157894736842
NCT00549302,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,3,0.3,0.375,0.33333333333333326
NCT00552409,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,5,0.04504504504504504,0.8333333333333334,0.08547008547008547
NCT00556933,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,6,0.46153846153846156,0.4,0.42857142857142855
NCT00560391,cancer,llama3_70b_it_ts_gen_hal,1,0,0,3,0.25,0.42857142857142855,0.3157894736842105
NCT00560417,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.7,0.7777777777777778,0.7368421052631577
NCT00566995,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.8571428571428571,1.0,0.923076923076923
NCT00568178,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.7142857142857143,0.3125,0.43478260869565216
NCT00572533,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,5,0.4166666666666667,0.5,0.45454545454545453
NCT00578214,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.3333333333333333,0.8333333333333334,0.47619047619047616
NCT00578786,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,7,0.4666666666666667,0.875,0.608695652173913
NCT00579436,obesity,llama3_70b_it_ts_gen_hal,0,0,0,7,0.3333333333333333,0.5833333333333334,0.4242424242424242
NCT00585689,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.19047619047619047,0.5,0.27586206896551724
NCT00587158,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,5,0.38461538461538464,0.5555555555555556,0.4545454545454546
NCT00593866,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.36363636363636365,0.5714285714285714,0.4444444444444444
NCT00596427,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.4166666666666667,0.38461538461538464,0.4
NCT00596934,obesity,llama3_70b_it_ts_gen_hal,0,0,0,6,0.3157894736842105,0.5454545454545454,0.39999999999999997
NCT00602420,cancer,llama3_70b_it_ts_gen_hal,1,0,0,7,0.4375,0.5833333333333334,0.5
NCT00603590,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6666666666666666,1.0,0.8
NCT00608062,obesity,llama3_70b_it_ts_gen_hal,0,0,0,7,0.5384615384615384,0.5,0.5185185185185186
NCT00609271,obesity,llama3_70b_it_ts_gen_hal,0,0,0,14,0.8235294117647058,0.6666666666666666,0.7368421052631577
NCT00610714,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.38461538461538464,0.7142857142857143,0.5
NCT00613626,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4444444444444444,0.4444444444444444,0.4444444444444444
NCT00614120,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.7,1.0,0.8235294117647058
NCT00614523,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4,0.5714285714285714,0.47058823529411764
NCT00615420,cancer,llama3_70b_it_ts_gen_hal,0,0,0,3,0.375,0.3333333333333333,0.35294117647058826
NCT00617305,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,4,0.26666666666666666,0.6666666666666666,0.3809523809523809
NCT00618072,obesity,llama3_70b_it_ts_gen_hal,0,0,0,8,0.5714285714285714,0.6666666666666666,0.6153846153846153
NCT00618995,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,2,0.2857142857142857,0.3333333333333333,0.30769230769230765
NCT00620282,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.5833333333333334,0.4666666666666667,0.5185185185185186
NCT00622284,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.7142857142857143,0.8333333333333334,0.7692307692307692
NCT00623194,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.5714285714285714,0.5714285714285714,0.5714285714285714
NCT00623831,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5555555555555556,0.5555555555555556,0.5555555555555556
NCT00630825,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.46153846153846156,0.75,0.5714285714285714
NCT00631540,hypertension,llama3_70b_it_ts_gen_hal,0,0,1,9,0.47368421052631576,0.75,0.5806451612903226
NCT00633594,cancer,llama3_70b_it_ts_gen_hal,0,0,0,3,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT00634036,obesity,llama3_70b_it_ts_gen_hal,0,0,0,8,0.47058823529411764,0.3333333333333333,0.39024390243902435
NCT00645840,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4444444444444444,0.5714285714285714,0.5
NCT00649389,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.45454545454545453,0.625,0.5263157894736842
NCT00652626,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.4166666666666667,0.45454545454545453,0.43478260869565216
NCT00654745,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,9,0.6428571428571429,0.75,0.6923076923076924
NCT00655863,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4444444444444444,0.5,0.47058823529411764
NCT00661830,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6666666666666666,0.5454545454545454,0.6
NCT00663260,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,3,0.25,0.5,0.3333333333333333
NCT00666328,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,3,0.2727272727272727,0.5,0.3529411764705882
NCT00666562,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.14814814814814814,0.6666666666666666,0.24242424242424243
NCT00666666,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.4,0.6666666666666666,0.5
NCT00667394,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT00669864,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.6363636363636364,0.875,0.7368421052631579
NCT00670462,obesity,llama3_70b_it_ts_gen_hal,0,0,0,5,0.7142857142857143,0.625,0.6666666666666666
NCT00673231,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.5,1.0,0.6666666666666666
NCT00679289,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5,0.8333333333333334,0.625
NCT00682448,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT00683020,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4444444444444444,0.2222222222222222,0.2962962962962963
NCT00683774,obesity,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6,0.3157894736842105,0.41379310344827586
NCT00686127,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.5,0.6666666666666666,0.5714285714285715
NCT00686712,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.42857142857142855,1.0,0.6
NCT00687739,obesity,llama3_70b_it_ts_gen_hal,0,0,0,4,0.2857142857142857,0.5714285714285714,0.38095238095238093
NCT00688701,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,9,1.0,0.9,0.9473684210526316
NCT00694122,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.75,0.6666666666666666,0.7058823529411765
NCT00696657,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,3,0.3333333333333333,0.5,0.4
NCT00697346,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4444444444444444,0.5,0.47058823529411764
NCT00700817,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,8,0.7272727272727273,1.0,0.8421052631578948
NCT00704912,obesity,llama3_70b_it_ts_gen_hal,0,0,0,5,0.1724137931034483,0.625,0.2702702702702703
NCT00707031,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,9,0.45,0.9,0.6
NCT00707577,obesity,llama3_70b_it_ts_gen_hal,0,0,0,4,0.6666666666666666,0.4444444444444444,0.5333333333333333
NCT00712673,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,22,1.0,1.0,1.0
NCT00713830,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,16,0.7619047619047619,0.8421052631578947,0.8
NCT00719212,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6666666666666666,0.5,0.5714285714285715
NCT00731094,obesity,llama3_70b_it_ts_gen_hal,0,0,0,5,0.35714285714285715,0.8333333333333334,0.5
NCT00736879,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,0.75,0.75,0.75
NCT00737529,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.3076923076923077,0.3333333333333333,0.32
NCT00739674,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5555555555555556,0.7142857142857143,0.6250000000000001
NCT00741390,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.35714285714285715,0.8333333333333334,0.5
NCT00741819,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,5,0.7142857142857143,0.625,0.6666666666666666
NCT00749606,obesity,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6666666666666666,1.0,0.8
NCT00749892,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.2631578947368421,0.8333333333333334,0.39999999999999997
NCT00750438,obesity,llama3_70b_it_ts_gen_hal,0,0,0,3,0.21428571428571427,0.5,0.3
NCT00751114,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,12,1.0,0.75,0.8571428571428571
NCT00752726,obesity,llama3_70b_it_ts_gen_hal,0,0,0,5,0.45454545454545453,0.7142857142857143,0.5555555555555556
NCT00754741,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,4,0.36363636363636365,0.19047619047619047,0.25
NCT00763412,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.5833333333333334,0.4375,0.5
NCT00767520,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.5555555555555556,0.5555555555555556,0.5555555555555556
NCT00769704,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.4,0.6666666666666666,0.5
NCT00770120,cancer,llama3_70b_it_ts_gen_hal,0,0,0,7,0.875,0.7777777777777778,0.823529411764706
NCT00773279,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,5,0.35714285714285715,0.8333333333333334,0.5
NCT00777179,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.6666666666666666,0.8571428571428571,0.75
NCT00777491,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.25,0.8333333333333334,0.3846153846153846
NCT00781885,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,3,0.25,0.2727272727272727,0.2608695652173913
NCT00781937,obesity,llama3_70b_it_ts_gen_hal,0,0,1,5,0.38461538461538464,0.38461538461538464,0.38461538461538464
NCT00785291,cancer,llama3_70b_it_ts_gen_hal,0,0,0,7,0.4375,0.875,0.5833333333333334
NCT00789191,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,10,0.5555555555555556,0.9090909090909091,0.6896551724137931
NCT00791258,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,8,0.5,0.5714285714285714,0.5333333333333333
NCT00791479,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,7,0.5384615384615384,0.875,0.6666666666666667
NCT00792571,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,6,1.0,1.0,1.0
NCT00792701,cancer,llama3_70b_it_ts_gen_hal,0,0,0,6,0.75,0.6666666666666666,0.7058823529411765
NCT00793455,cancer,llama3_70b_it_ts_gen_hal,0,0,0,5,0.625,0.7142857142857143,0.6666666666666666
NCT00793780,obesity,llama3_70b_it_ts_gen_hal,0,0,1,4,0.25,0.5714285714285714,0.34782608695652173
NCT00795600,obesity,llama3_70b_it_ts_gen_hal,0,0,0,4,0.36363636363636365,0.36363636363636365,0.36363636363636365
NCT00796991,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.26666666666666666,0.6666666666666666,0.3809523809523809
NCT00798720,cancer,llama3_70b_it_ts_gen_hal,0,0,0,7,0.7777777777777778,0.5833333333333334,0.6666666666666666
NCT00799604,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,7,0.7777777777777778,0.7777777777777778,0.7777777777777778
NCT00801632,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,3,0.2,0.42857142857142855,0.27272727272727276
NCT00802204,obesity,llama3_70b_it_ts_gen_hal,0,0,0,7,0.7777777777777778,0.5833333333333334,0.6666666666666666
NCT00803634,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,4,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT00803712,chronic kidney disease,llama3_70b_it_ts_gen_hal,0,0,0,7,0.875,0.7,0.7777777777777777
NCT00807092,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,9,0.6923076923076923,1.0,0.8181818181818181
NCT00810693,hypertension,llama3_70b_it_ts_gen_hal,1,1,0,6,0.75,0.5454545454545454,0.631578947368421
NCT00813176,obesity,llama3_70b_it_ts_gen_hal,0,0,0,3,0.5,0.5,0.5
NCT00813995,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,1.0,1.0,1.0
NCT00818623,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.6666666666666666,0.3333333333333333,0.4444444444444444
NCT00818883,hypertension,llama3_70b_it_ts_gen_hal,0,0,0,10,0.9090909090909091,0.8333333333333334,0.8695652173913043
NCT00819091,diabetes,llama3_70b_it_ts_gen_hal,0,0,0,6,1.0,0.8571428571428571,0.923076923076923
NCT00819182,cancer,llama3_70b_it_ts_gen_hal,0,0,0,4,0.5,0.3076923076923077,0.380952380952381
